Open_time,Open,High,Low,Close,Volume,quote_av,trades,tb_base_av,tb_quote_av,Symbol
2020-01-12 02:00:00,8174.12,8219.38,8154.0,8160.0,7526.16,61587684.66752,15847,4108.699,33622772.6238,BTCUSDT
2020-01-12 03:00:00,8159.99,8192.23,8140.44,8171.84,4441.939,36254012.96139,9015,2221.101,18128742.56356,BTCUSDT
2020-01-12 04:00:00,8171.92,8180.13,8140.88,8153.9,3112.589,25392355.35634,6280,1361.29,11106406.05241,BTCUSDT
2020-01-12 05:00:00,8153.37,8188.68,8144.0,8163.45,3592.719,29343973.31209,7074,1598.098,13054078.23416,BTCUSDT
2020-01-12 06:00:00,8163.09,8292.19,8065.42,8107.43,15630.199,127842490.93283,38097,8194.873,67069605.24403,BTCUSDT
2020-01-12 07:00:00,8108.24,8108.52,8030.0,8082.81,11127.536,89766673.90316,26637,4731.33,38177280.50981,BTCUSDT
2020-01-12 08:00:00,8083.12,8084.38,8003.87,8020.56,5667.465,45571705.24552,12561,2834.196,22788003.40224,BTCUSDT
2020-01-12 09:00:00,8020.58,8078.59,7956.28,8062.17,11033.208,88433259.74508,23980,5420.756,43449124.47927,BTCUSDT
2020-01-12 10:00:00,8061.62,8093.03,8038.0,8065.17,3986.708,32159839.57471,8214,1968.322,15878951.41922,BTCUSDT
2020-01-12 11:00:00,8066.35,8119.24,8055.01,8096.51,3787.47,30622521.75925,7735,2118.713,17134090.74465,BTCUSDT
2020-01-12 12:00:00,8097.8,8113.91,8066.09,8092.1,2926.727,23668752.01608,7018,1425.718,11530812.69295,BTCUSDT
2020-01-12 13:00:00,8092.09,8108.53,8072.0,8073.55,1868.194,15110839.21238,4253,898.667,7269248.83848,BTCUSDT
2020-01-12 14:00:00,8074.4,8112.27,8072.01,8108.23,2420.724,19595917.77139,4475,1078.012,8725890.06615,BTCUSDT
2020-01-12 15:00:00,8108.06,8155.0,8084.0,8088.39,5951.06,48343523.14459,13217,2906.129,23613301.20519,BTCUSDT
2020-01-12 16:00:00,8088.39,8113.0,8083.13,8097.55,2126.894,17221974.4018,5208,1061.673,8596977.39627,BTCUSDT
2020-01-12 17:00:00,8099.33,8148.06,8088.3,8141.01,4540.317,36855693.96449,10097,2860.872,23223046.07653,BTCUSDT
2020-01-12 18:00:00,8141.22,8166.72,8123.3,8140.08,4608.443,37533834.1015,9149,2221.564,18097609.43972,BTCUSDT
2020-01-12 19:00:00,8140.06,8143.97,8101.4,8124.98,3516.916,28563416.86392,8576,1694.249,13761894.70742,BTCUSDT
2020-01-12 20:00:00,8124.93,8134.0,8108.0,8117.73,2017.544,16382956.84251,5121,905.173,7350393.80505,BTCUSDT
2020-01-12 21:00:00,8117.7,8158.0,8117.2,8134.59,4492.92,36553955.21561,10669,2147.65,17473424.94711,BTCUSDT
2020-01-12 22:00:00,8135.38,8174.58,8126.0,8164.63,3721.265,30324342.63819,8935,2003.436,16327133.11814,BTCUSDT
2020-01-12 23:00:00,8166.3,8186.0,8130.0,8140.2,5380.913,43892268.34327,13446,2437.777,19886488.73429,BTCUSDT
2020-01-13 00:00:00,8140.11,8172.0,8140.04,8154.42,2847.291,23233052.23476,8994,1448.945,11823384.42308,BTCUSDT
2020-01-13 01:00:00,8154.35,8177.52,8100.0,8107.03,5459.538,44420277.5783,13390,2281.23,18566624.39699,BTCUSDT
2020-01-13 02:00:00,8107.02,8195.0,8070.13,8101.86,16066.266,130469085.83434,36592,8620.468,69995117.90966,BTCUSDT
2020-01-13 03:00:00,8101.86,8130.0,8083.22,8121.09,3944.591,31990113.43595,7542,1986.409,16109971.49543,BTCUSDT
2020-01-13 04:00:00,8121.0,8163.46,8120.65,8132.0,4406.132,35864341.81176,8644,2010.327,16362228.67249,BTCUSDT
2020-01-13 05:00:00,8131.99,8151.63,8129.96,8138.9,2077.229,16910541.72673,4235,1034.41,8421475.36817,BTCUSDT
2020-01-13 06:00:00,8138.9,8146.0,8088.82,8103.58,2450.326,19903442.60562,4680,963.299,7826305.23054,BTCUSDT
2020-01-13 07:00:00,8103.64,8168.06,8099.36,8159.8,3745.939,30489115.76513,7585,2189.178,17818273.59438,BTCUSDT
2020-01-13 08:00:00,8159.91,8189.0,8131.85,8186.7,5253.349,42884989.10025,11535,2975.759,24301253.08354,BTCUSDT
2020-01-13 09:00:00,8186.22,8200.0,8146.99,8154.95,4971.077,40603731.33091,11084,2603.114,21269230.05422,BTCUSDT
2020-01-13 10:00:00,8155.16,8165.08,8140.0,8157.12,1640.788,13375719.8661,3722,825.668,6731346.26877,BTCUSDT
2020-01-13 11:00:00,8157.52,8162.39,8116.0,8118.16,2420.125,19686084.22954,5375,996.99,8110916.40061,BTCUSDT
2020-01-13 12:00:00,8118.16,8129.63,8090.0,8108.23,4528.785,36720579.89843,11196,2018.862,16371220.33993,BTCUSDT
2020-01-13 13:00:00,8107.88,8125.91,8092.11,8120.68,2267.657,18386869.93103,4727,1071.666,8690432.362,BTCUSDT
2020-01-13 14:00:00,8120.24,8120.46,8080.0,8098.16,3051.316,24702183.40738,6247,1468.25,11882416.39892,BTCUSDT
2020-01-13 15:00:00,8098.32,8118.0,8053.78,8061.3,4163.994,33655121.30514,9571,1752.637,14172212.50914,BTCUSDT
2020-01-13 16:00:00,8063.34,8093.6,8057.81,8074.33,2291.96,18516347.27279,5403,1057.957,8547801.47886,BTCUSDT
2020-01-13 17:00:00,8075.0,8135.93,8063.92,8130.99,4145.03,33580544.78058,9741,2326.958,18856307.72561,BTCUSDT
2020-01-13 18:00:00,8130.04,8135.54,8087.41,8113.37,3164.544,25668281.38077,9712,1412.0,11452709.18117,BTCUSDT
2020-01-13 19:00:00,8113.37,8129.85,8093.1,8125.37,1970.063,15986490.36054,5126,1084.072,8798593.04069,BTCUSDT
2020-01-13 20:00:00,8125.19,8135.03,8080.0,8080.0,3016.643,24461839.73144,6565,1152.815,9352685.28999,BTCUSDT
2020-01-13 21:00:00,8080.0,8095.0,8055.0,8091.91,5217.766,42148116.80267,11585,2580.537,20847603.06373,BTCUSDT
2020-01-13 22:00:00,8092.06,8115.05,8076.39,8087.46,3149.256,25497014.95247,8264,1714.553,13882352.60439,BTCUSDT
2020-01-13 23:00:00,8087.24,8098.0,8072.0,8089.02,2213.19,17893488.32829,6946,1053.453,8518186.13233,BTCUSDT
2020-01-14 00:00:00,8089.02,8104.0,8070.56,8085.86,1908.429,15432607.08433,5686,997.237,8065656.14257,BTCUSDT
2020-01-14 01:00:00,8085.86,8109.85,8072.0,8107.59,3032.162,24548133.1227,7975,1583.567,12821791.68316,BTCUSDT
2020-01-14 02:00:00,8109.15,8132.0,8090.0,8098.35,4006.377,32496392.11675,11024,1945.974,15786738.62284,BTCUSDT
2020-01-14 03:00:00,8098.35,8109.1,8089.0,8106.99,1531.294,12401390.86549,4622,818.904,6632541.5046,BTCUSDT
2020-01-14 04:00:00,8107.0,8122.0,8102.94,8111.81,1951.397,15829255.00416,6016,942.161,7642798.61257,BTCUSDT
2020-01-14 05:00:00,8111.82,8165.0,8105.67,8157.8,4992.712,40638496.81901,12706,3165.535,25765153.82428,BTCUSDT
2020-01-14 06:00:00,8157.79,8160.0,8121.0,8135.48,2969.535,24170750.65564,7664,1509.595,12287784.75055,BTCUSDT
2020-01-14 07:00:00,8135.57,8140.47,8096.98,8116.89,3864.106,31359032.68039,8102,1489.819,12095643.10865,BTCUSDT
2020-01-14 08:00:00,8116.89,8138.99,8102.0,8113.0,2113.158,17163287.14133,5381,1116.253,9067554.26994,BTCUSDT
2020-01-14 09:00:00,8112.99,8322.94,8109.02,8277.35,16749.756,137918932.83202,34446,9447.29,77781102.86038,BTCUSDT
2020-01-14 10:00:00,8277.33,8485.0,8275.11,8440.43,25995.768,218137829.71336,53964,14415.857,120981751.35138,BTCUSDT
2020-01-14 11:00:00,8440.42,8440.42,8375.0,8438.64,9534.82,80181679.20452,19520,4678.751,39353790.80148,BTCUSDT
2020-01-14 12:00:00,8437.51,8482.44,8383.37,8469.84,9016.829,76009406.14424,16230,4824.857,40671895.94407,BTCUSDT
2020-01-14 13:00:00,8469.54,8598.27,8469.4,8530.02,16655.604,142244842.90296,34182,8494.295,72538376.0286,BTCUSDT
2020-01-14 14:00:00,8530.02,8550.0,8467.74,8487.42,7642.549,65063927.19821,14797,3506.793,29861940.19579,BTCUSDT
2020-01-14 15:00:00,8487.41,8522.55,8474.62,8517.67,4909.531,41718659.73921,11151,2561.99,21773947.44109,BTCUSDT
2020-01-14 16:00:00,8517.4,8545.0,8500.8,8515.53,4435.898,37812671.30579,10131,2160.146,18415966.67126,BTCUSDT
2020-01-14 17:00:00,8514.95,8542.01,8508.0,8518.0,3565.781,30399515.90362,7884,1633.15,13924855.76826,BTCUSDT
2020-01-14 18:00:00,8518.0,8567.9,8484.99,8507.88,8212.83,70028509.30272,17664,3867.539,32992454.71604,BTCUSDT
2020-01-14 19:00:00,8507.88,8533.0,8476.0,8524.68,6065.125,51569173.4371,13913,2820.124,23983294.30625,BTCUSDT
2020-01-14 20:00:00,8524.1,8537.77,8510.0,8530.24,3427.273,29216592.92245,7724,1778.927,15166397.63614,BTCUSDT
2020-01-14 21:00:00,8530.24,8629.9,8479.54,8502.74,20155.197,172173317.63261,43051,9997.268,85452118.11109,BTCUSDT
2020-01-14 22:00:00,8504.05,8593.64,8502.64,8592.33,9369.633,80082116.9648,21519,5188.152,44351884.28437,BTCUSDT
2020-01-14 23:00:00,8592.31,8749.0,8562.02,8698.64,26904.246,233409321.09389,59406,14256.255,123679556.90134,BTCUSDT
2020-01-15 00:00:00,8697.33,8770.0,8637.0,8686.0,14997.034,130524275.12399,34525,7647.206,66585574.11292,BTCUSDT
2020-01-15 01:00:00,8686.0,8708.0,8520.0,8684.83,24556.857,211315790.32174,56927,12032.146,103565949.67379,BTCUSDT
2020-01-15 02:00:00,8684.81,8833.55,8680.0,8791.09,25628.269,224285140.97133,57432,13523.478,118347329.5748,BTCUSDT
2020-01-15 03:00:00,8790.85,8864.99,8680.0,8780.0,18925.539,166085458.12892,46704,9433.185,82847529.55209,BTCUSDT
2020-01-15 04:00:00,8779.9,8782.62,8700.0,8776.62,7347.103,64267218.08205,20249,3953.439,34589792.88019,BTCUSDT
2020-01-15 05:00:00,8776.61,8776.61,8685.0,8700.0,4969.158,43372907.38089,15866,2242.856,19579136.99033,BTCUSDT
2020-01-15 06:00:00,8700.25,8775.0,8678.01,8746.52,5231.191,45663065.69285,13899,2690.12,23486283.04934,BTCUSDT
2020-01-15 07:00:00,8744.84,8799.0,8730.0,8747.09,4359.367,38210309.66601,12337,1843.189,16154895.67393,BTCUSDT
2020-01-15 08:00:00,8746.37,8893.0,8732.0,8825.0,12122.623,107051174.60448,29399,6460.694,57055328.54926,BTCUSDT
2020-01-15 09:00:00,8825.0,8918.5,8710.0,8781.05,21244.984,187496541.3272,47298,9950.568,87863997.06395,BTCUSDT
2020-01-15 10:00:00,8783.7,8811.7,8725.0,8787.66,9582.429,84007952.80268,22306,4458.424,39095130.40624,BTCUSDT
2020-01-15 11:00:00,8787.65,8841.0,8775.0,8822.18,6526.397,57522773.03782,11663,3069.357,27052557.78041,BTCUSDT
2020-01-15 12:00:00,8821.99,8825.0,8730.41,8730.41,7043.57,61805507.98278,12659,2812.206,24674974.05807,BTCUSDT
2020-01-15 13:00:00,8730.08,8745.0,8576.46,8605.95,17965.48,155303515.55947,31093,7976.665,68961750.60559,BTCUSDT
2020-01-15 14:00:00,8605.61,8671.89,8570.52,8618.36,8658.678,74752829.49467,13985,4321.386,37312006.12468,BTCUSDT
2020-01-15 15:00:00,8618.02,8696.88,8612.59,8685.54,6166.101,53427515.4077,10481,2902.08,25136865.79978,BTCUSDT
2020-01-15 16:00:00,8685.56,8691.97,8622.84,8631.59,5554.995,48048867.44223,9560,2689.191,23254783.59682,BTCUSDT
2020-01-15 17:00:00,8631.38,8678.0,8610.68,8642.31,5855.355,50633946.15902,8896,2689.217,23244114.99429,BTCUSDT
2020-01-15 18:00:00,8642.31,8788.0,8640.0,8759.99,7598.086,66151936.63154,14718,4137.607,36031339.51501,BTCUSDT
2020-01-15 19:00:00,8759.99,8811.0,8724.84,8801.66,11415.259,100147199.11236,20614,6035.759,52958027.12928,BTCUSDT
2020-01-15 20:00:00,8801.67,8805.66,8731.0,8738.06,7181.974,63022117.80267,12045,3354.05,29435308.12525,BTCUSDT
2020-01-15 21:00:00,8738.06,8800.0,8727.0,8771.69,8946.68,78504562.71444,13798,4436.936,38921671.1988,BTCUSDT
2020-01-15 22:00:00,8771.69,8921.2,8771.69,8893.74,13950.037,123264693.27923,24817,7885.404,69689674.36145,BTCUSDT
2020-01-15 23:00:00,8893.74,8904.56,8756.02,8860.0,21001.603,185747748.06044,37155,9919.885,87756527.20042,BTCUSDT
2020-01-16 00:00:00,8859.88,8871.51,8744.39,8768.17,15742.605,138554777.11551,28245,7643.247,67278377.42928,BTCUSDT
2020-01-16 01:00:00,8768.17,8824.93,8680.42,8783.71,15217.194,133513880.8629,29087,7242.823,63571643.82252,BTCUSDT
2020-01-16 02:00:00,8783.72,8808.0,8732.73,8801.77,7863.143,68977692.94481,14423,3791.736,33263555.48641,BTCUSDT
2020-01-16 03:00:00,8801.16,8802.42,8720.04,8753.0,7870.598,68914394.93848,13988,3811.853,33375731.28155,BTCUSDT
2020-01-16 04:00:00,8753.0,8789.0,8750.0,8766.5,4613.866,40452135.12772,7525,2176.932,19085880.79257,BTCUSDT
2020-01-16 05:00:00,8766.5,8848.0,8742.78,8820.14,7844.485,68959094.05478,15858,4210.969,37026178.78193,BTCUSDT
2020-01-16 06:00:00,8819.89,8866.3,8796.74,8833.85,7103.705,62751844.13306,12956,3634.44,32102473.11616,BTCUSDT
2020-01-16 07:00:00,8836.1,8869.6,8810.0,8864.81,3920.508,34686256.05351,8082,2052.084,18157123.79194,BTCUSDT
2020-01-16 08:00:00,8866.12,8884.98,8800.0,8825.3,8766.105,77431126.11275,14239,4218.548,37266561.88164,BTCUSDT
2020-01-16 09:00:00,8825.35,8868.21,8716.34,8766.48,12573.928,110398729.9942,22649,5936.774,52144527.5355,BTCUSDT
2020-01-16 10:00:00,8766.8,8777.14,8622.0,8672.6,12857.502,111609216.5924,23950,6318.089,54824959.9199,BTCUSDT
2020-01-16 11:00:00,8672.6,8709.54,8620.0,8657.0,7775.293,67455882.04457,13403,3774.86,32748711.90305,BTCUSDT
2020-01-16 12:00:00,8657.01,8667.77,8596.25,8646.44,8507.559,73479659.6501,13697,4470.847,38618740.2573,BTCUSDT
2020-01-16 13:00:00,8647.08,8689.84,8625.0,8659.28,5418.008,46942244.29525,11970,2593.503,22470767.26314,BTCUSDT
2020-01-16 14:00:00,8659.89,8733.0,8657.52,8709.66,5227.596,45490170.385,8301,2842.918,24733938.55148,BTCUSDT
2020-01-16 15:00:00,8709.24,8734.88,8682.82,8728.62,4230.375,36856747.91895,7888,2115.234,18431728.44883,BTCUSDT
2020-01-16 16:00:00,8729.11,8729.11,8661.46,8688.64,6316.121,54893879.52769,10582,2688.181,23358120.28227,BTCUSDT
2020-01-16 17:00:00,8688.65,8728.61,8671.54,8685.37,5223.79,45429106.81892,9557,2666.78,23193500.83746,BTCUSDT
2020-01-16 18:00:00,8685.37,8694.0,8610.94,8654.93,8564.749,74050929.77211,13148,4738.657,40970886.64855,BTCUSDT
2020-01-16 19:00:00,8654.92,8667.98,8607.05,8665.53,6039.029,52181094.01807,11476,2956.629,25551566.95317,BTCUSDT
2020-01-16 20:00:00,8665.49,8731.0,8637.0,8730.35,8798.553,76455671.51969,17123,4827.989,41956063.52908,BTCUSDT
2020-01-16 21:00:00,8730.74,8793.77,8699.28,8726.48,11867.153,103921156.7644,20368,5720.358,50101016.62481,BTCUSDT
2020-01-16 22:00:00,8726.48,8735.12,8672.0,8702.0,9907.395,86186935.59951,15559,4540.703,39502645.18093,BTCUSDT
2020-01-16 23:00:00,8701.2,8707.0,8650.01,8691.92,7641.204,66316336.19101,11042,3776.909,32778001.92665,BTCUSDT
2020-01-17 00:00:00,8691.92,8732.86,8676.0,8715.83,5385.044,46855616.93613,8162,2742.915,23867497.97836,BTCUSDT
2020-01-17 01:00:00,8715.84,8724.44,8634.0,8666.95,9688.242,84005604.97602,17915,4659.168,40397776.33086,BTCUSDT
2020-01-17 02:00:00,8667.0,8728.75,8658.44,8684.05,6866.087,59700306.03084,11561,3468.144,30156790.54171,BTCUSDT
2020-01-17 03:00:00,8684.57,8710.0,8664.0,8688.13,4426.513,38454189.31161,7232,2047.408,17782956.40206,BTCUSDT
2020-01-17 04:00:00,8685.97,8719.0,8677.0,8709.6,3238.327,28183300.29003,6168,1705.91,14846617.22648,BTCUSDT
2020-01-17 05:00:00,8709.61,8757.32,8694.27,8748.42,5009.849,43704223.3306,9353,2582.634,22531648.93328,BTCUSDT
2020-01-17 06:00:00,8747.54,8764.95,8675.24,8696.24,6533.667,56885335.93252,12249,3036.131,26437543.77451,BTCUSDT
2020-01-17 07:00:00,8696.62,8750.0,8696.38,8727.28,2736.766,23882017.6753,5820,1592.018,13894213.85964,BTCUSDT
2020-01-17 08:00:00,8727.28,8754.0,8717.82,8725.08,3126.213,27311100.76971,5406,1502.999,13130288.22441,BTCUSDT
2020-01-17 09:00:00,8724.99,8749.0,8680.0,8695.0,5848.213,50913143.15013,9657,2836.018,24689610.33261,BTCUSDT
2020-01-17 10:00:00,8695.01,8745.9,8682.0,8745.35,4162.791,36254428.52367,6756,2058.536,17930007.77985,BTCUSDT
2020-01-17 11:00:00,8745.35,8784.2,8721.08,8761.13,7370.344,64507105.93077,11363,3324.193,29097740.20446,BTCUSDT
2020-01-17 12:00:00,8760.11,8843.49,8756.41,8788.71,10357.816,91234706.28323,18892,5842.009,51464698.91642,BTCUSDT
2020-01-17 13:00:00,8789.0,8819.24,8765.0,8817.64,4878.674,42899116.46488,10570,2585.587,22738214.80244,BTCUSDT
2020-01-17 14:00:00,8817.9,8905.0,8793.92,8897.56,10803.62,95680918.91844,21564,6149.118,54475358.16699,BTCUSDT
2020-01-17 15:00:00,8897.98,9020.0,8860.0,8880.0,22454.919,200963885.98975,45681,11570.392,103585597.17698,BTCUSDT
2020-01-17 16:00:00,8879.45,8961.0,8856.34,8944.5,9765.845,87066777.31256,18277,4717.565,42065925.2507,BTCUSDT
2020-01-17 17:00:00,8943.99,9009.95,8914.0,8937.07,12332.893,110468939.18566,25318,6382.239,57191327.23517,BTCUSDT
2020-01-17 18:00:00,8937.63,8993.35,8930.95,8975.0,6743.234,60424109.37854,13286,3138.029,28120351.95035,BTCUSDT
2020-01-17 19:00:00,8975.0,9039.0,8900.0,8945.99,16579.99,148465214.51975,32561,8004.849,71711184.70288,BTCUSDT
2020-01-17 20:00:00,8945.99,8972.82,8905.0,8914.51,6106.143,54573585.0596,11025,3043.875,27215590.77443,BTCUSDT
2020-01-17 21:00:00,8914.51,8929.7,8800.0,8821.0,15343.609,135913023.63123,26831,6687.69,59244286.58429,BTCUSDT
2020-01-17 22:00:00,8821.0,8874.0,8812.87,8860.99,5843.227,51717435.91052,10677,3087.72,27328210.76997,BTCUSDT
2020-01-17 23:00:00,8860.53,8860.82,8785.0,8790.9,8505.124,74964432.29264,15989,3881.428,34211367.36531,BTCUSDT
2020-01-18 00:00:00,8790.9,8870.0,8785.0,8857.11,5950.625,52556205.61926,11969,3024.632,26718408.35153,BTCUSDT
2020-01-18 01:00:00,8857.65,8934.47,8844.54,8882.5,10570.715,94027293.07315,21588,5473.727,48697125.80741,BTCUSDT
2020-01-18 02:00:00,8883.56,8923.99,8861.37,8896.98,6634.275,59003126.49915,10697,3441.266,30602727.87328,BTCUSDT
2020-01-18 03:00:00,8896.98,8958.47,8889.36,8926.43,7639.027,68126325.14788,13862,3966.29,35374208.59443,BTCUSDT
2020-01-18 04:00:00,8926.75,8959.22,8816.14,8883.8,9460.733,84196424.16287,18653,4340.933,38635914.96809,BTCUSDT
2020-01-18 05:00:00,8885.08,8937.95,8869.68,8883.91,6961.94,61966007.94026,12586,3473.189,30912808.29923,BTCUSDT
2020-01-18 06:00:00,8883.94,8941.89,8881.2,8927.93,3076.631,27404239.76646,5554,1670.017,14875410.89651,BTCUSDT
2020-01-18 07:00:00,8928.0,8968.0,8905.71,8944.0,3526.436,31519805.33219,7829,1801.161,16100801.16449,BTCUSDT
2020-01-18 08:00:00,8944.1,8967.37,8911.0,8918.72,4800.862,42913891.04299,9278,2257.572,20180525.83436,BTCUSDT
2020-01-18 09:00:00,8918.73,8993.91,8858.38,8982.86,8131.197,72729325.16746,15093,4080.216,36522501.40649,BTCUSDT
2020-01-18 10:00:00,8982.81,8995.0,8907.04,8948.41,5391.678,48253394.68229,11300,2625.139,23491924.30401,BTCUSDT
2020-01-18 11:00:00,8948.41,8955.33,8905.0,8925.96,3614.071,32251044.39252,6477,1748.239,15600728.52603,BTCUSDT
2020-01-18 12:00:00,8926.07,8954.0,8905.97,8931.1,2870.03,25645797.17791,5718,1545.482,13808945.16843,BTCUSDT
2020-01-18 13:00:00,8931.1,8931.11,8835.0,8852.42,7228.824,64168430.16545,14368,3351.185,29735961.28248,BTCUSDT
2020-01-18 14:00:00,8852.42,8880.25,8825.44,8855.3,5252.134,46487473.87157,9822,2726.961,24136257.69588,BTCUSDT
2020-01-18 15:00:00,8855.3,8886.0,8816.0,8872.0,4979.064,44092597.51256,7878,2371.741,21006445.18591,BTCUSDT
2020-01-18 16:00:00,8872.0,8890.0,8847.15,8852.8,3984.177,35341075.0623,6038,1881.974,16694498.06971,BTCUSDT
2020-01-18 17:00:00,8854.79,8875.96,8832.0,8867.08,4562.753,40393727.67014,7078,2395.43,21205591.74358,BTCUSDT
2020-01-18 18:00:00,8866.06,8910.0,8860.12,8886.0,4978.638,44257725.44108,9332,2298.267,20429977.3807,BTCUSDT
2020-01-18 19:00:00,8886.0,8922.12,8880.84,8894.11,3536.67,31468907.65473,6471,1866.083,16605241.24075,BTCUSDT
2020-01-18 20:00:00,8894.12,8896.0,8868.0,8885.99,3603.93,32001907.11317,6897,1816.258,16128028.84981,BTCUSDT
2020-01-18 21:00:00,8885.99,8929.9,8885.0,8917.29,4924.623,43866632.57337,9742,2735.529,24369005.39572,BTCUSDT
2020-01-18 22:00:00,8917.45,8955.0,8904.0,8925.2,5182.995,46296740.29725,13079,2370.315,21173713.59229,BTCUSDT
2020-01-18 23:00:00,8925.92,8968.0,8915.0,8927.43,5779.505,51672273.79509,12172,2795.936,24998760.91634,BTCUSDT
2020-01-19 00:00:00,8927.46,8952.92,8877.99,8910.0,6468.951,57634077.32343,14248,3073.601,27383057.26346,BTCUSDT
2020-01-19 01:00:00,8909.29,8940.0,8855.0,8889.16,9739.774,86702927.95662,21380,4569.111,40676005.45448,BTCUSDT
2020-01-19 02:00:00,8888.91,8919.44,8881.0,8912.5,3998.434,35596816.64881,6530,2048.764,18240265.48871,BTCUSDT
2020-01-19 03:00:00,8910.86,8915.07,8885.48,8894.83,3497.712,31132813.95664,6404,1818.666,16187773.18253,BTCUSDT
2020-01-19 04:00:00,8893.56,8922.66,8885.0,8914.13,2354.162,20972192.13628,4568,1288.876,11481158.28762,BTCUSDT
2020-01-19 05:00:00,8914.24,8924.99,8901.0,8911.99,3060.798,27285033.05541,4589,1455.013,12971071.86125,BTCUSDT
2020-01-19 06:00:00,8911.98,8932.41,8905.85,8926.97,2852.687,25441087.4434,4446,1636.223,14592829.232,BTCUSDT
2020-01-19 07:00:00,8926.97,8964.15,8924.5,8959.73,3753.475,33573805.27869,7510,2214.182,19806350.8008,BTCUSDT
2020-01-19 08:00:00,8959.99,8968.0,8921.0,8925.0,4962.4,44389026.0732,9380,2451.03,21925502.08439,BTCUSDT
2020-01-19 09:00:00,8925.0,8989.0,8898.88,8981.86,9438.224,84428703.22278,14162,5274.416,47197276.89934,BTCUSDT
2020-01-19 10:00:00,8981.86,9183.23,8980.0,9154.23,25253.404,230038319.59523,50182,13840.467,126069187.68936,BTCUSDT
2020-01-19 11:00:00,9154.46,9193.21,9131.0,9162.79,8161.114,74790683.702,13325,4250.985,38966078.08275,BTCUSDT
2020-01-19 12:00:00,9163.83,9205.3,9149.99,9165.18,7159.685,65705437.42985,11883,3684.62,33821135.2369,BTCUSDT
2020-01-19 13:00:00,9165.18,9173.17,9129.27,9157.97,3633.277,33254358.99595,7107,1810.206,16569596.83566,BTCUSDT
2020-01-19 14:00:00,9157.96,9166.0,9123.66,9139.16,3741.225,34196745.63151,6312,1792.643,16388072.53854,BTCUSDT
2020-01-19 15:00:00,9138.69,9155.0,9065.2,9083.04,7100.389,64675528.88431,12320,3104.828,28287843.16493,BTCUSDT
2020-01-19 16:00:00,9081.96,9099.65,9047.95,9092.21,6341.729,57563406.63359,10706,3136.367,28468520.96601,BTCUSDT
2020-01-19 17:00:00,9091.84,9124.91,9082.0,9114.44,4445.071,40474027.55163,7194,2308.796,21021977.73288,BTCUSDT
2020-01-19 18:00:00,9113.26,9135.0,9065.0,9070.43,5742.982,52257568.12573,10494,2381.199,21670316.25289,BTCUSDT
2020-01-19 19:00:00,9070.43,9087.71,9047.7,9048.0,4783.546,43378878.76861,7384,2238.229,20298748.65823,BTCUSDT
2020-01-19 20:00:00,9048.6,9048.6,8505.0,8704.84,47250.473,411666827.39084,112925,20878.756,181542820.87842,BTCUSDT
2020-01-19 21:00:00,8703.44,8704.82,8572.32,8645.75,15120.277,130607346.8138,24615,7248.794,62607781.10002,BTCUSDT
2020-01-19 22:00:00,8645.75,8657.0,8580.0,8641.01,9450.172,81504834.40356,15310,4627.616,39915251.04464,BTCUSDT
2020-01-19 23:00:00,8641.54,8665.0,8622.08,8623.54,5557.779,48039144.59884,10090,2469.83,21350063.13036,BTCUSDT
2020-01-20 00:00:00,8623.57,8654.46,8602.65,8639.0,4748.614,41001885.98317,9125,2174.421,18776472.57255,BTCUSDT
2020-01-20 01:00:00,8639.0,8685.34,8618.17,8652.96,6168.669,53416801.90882,12050,3284.218,28442243.49848,BTCUSDT
2020-01-20 02:00:00,8653.08,8677.12,8630.93,8666.62,3797.619,32895160.56596,7498,1957.382,16954564.11509,BTCUSDT
2020-01-20 03:00:00,8666.62,8669.78,8635.62,8658.87,3695.887,31972565.42502,6465,1802.631,15594097.52104,BTCUSDT
2020-01-20 04:00:00,8658.88,8665.23,8635.85,8655.01,2774.734,24010173.57717,5089,1281.525,11089244.2256,BTCUSDT
2020-01-20 05:00:00,8655.14,8665.76,8642.99,8655.35,2308.112,19974393.02182,4204,1129.418,9773764.12235,BTCUSDT
2020-01-20 06:00:00,8656.0,8760.93,8650.51,8730.48,9851.226,85935742.00536,19092,5360.743,46750437.80756,BTCUSDT
2020-01-20 07:00:00,8730.21,8758.51,8440.91,8649.2,21912.317,188872935.772,54096,9928.722,85631127.99716,BTCUSDT
2020-01-20 08:00:00,8648.1,8729.43,8630.0,8705.85,6878.0,59742274.32953,13167,3587.686,31165688.2706,BTCUSDT
2020-01-20 09:00:00,8705.98,8740.0,8633.0,8668.76,10998.346,95653326.29135,16913,4164.194,36228478.09006,BTCUSDT
2020-01-20 10:00:00,8668.6,8699.43,8643.25,8653.8,4535.001,39337495.61721,8483,2323.909,20159150.52529,BTCUSDT
2020-01-20 11:00:00,8654.55,8680.0,8628.06,8662.44,4300.759,37230605.73186,7916,1924.503,16663808.63641,BTCUSDT
2020-01-20 12:00:00,8662.4,8678.71,8645.0,8671.56,2796.152,24209485.14858,7275,1333.706,11549633.93192,BTCUSDT
2020-01-20 13:00:00,8671.56,8699.55,8636.22,8646.45,4154.701,36003861.1464,8025,1897.58,16441247.47339,BTCUSDT
2020-01-20 14:00:00,8646.01,8696.17,8645.29,8680.05,3807.119,33027050.63504,7197,2108.609,18293982.69915,BTCUSDT
